Price,Close,High,Low,Open,Volume,RSI,Position,Signal,Returns,Strategy_Returns
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,
Date,,,,,,,,,,
2024-10-13,68362.734375,68969.75,62035.63671875,63192.9453125,233035109592,58.45365167604708,0,0,0.081808254397149,0.0
2024-10-20,67014.6953125,69462.734375,65188.03515625,68364.1796875,213019423326,49.84294701451056,0,0,-0.019718916670380726,-0.0
2024-10-27,69289.2734375,73577.2109375,66847.2265625,67023.4765625,263511996300,51.50464039636108,0,0,0.03394148275080999,0.0
2024-11-03,76778.8671875,77252.75,66803.6484375,69296.3828125,388346663523,66.29346764660534,0,0,0.10809167679836817,0.0
2024-11-10,90558.4765625,93434.3515625,76565.4296875,76775.546875,667962760356,73.53333160319437,0,0,0.17947138164137155,0.0
2024-11-17,97777.28125,99655.5,88741.6640625,90558.4609375,497050669920,77.88641620004745,0,-1,0.07971429027428334,0.0
2024-11-24,96449.0546875,98935.03125,90770.8125,97778.09375,434274374009,74.7103690910407,0,0,-0.013584204280582823,-0.0
2024-12-01,99923.3359375,103900.46875,91998.78125,96461.3359375,541470336809,82.21545373725296,0,-1,0.03602193159131373,0.0
2024-12-08,101372.96875,102618.8828125,94321.2578125,99921.9140625,514409120312,89.24254805960383,0,-1,0.014507450125631483,0.0
2024-12-15,97224.7265625,108268.4453125,92175.1796875,101373.53125,559242433054,81.83120641307899,0,-1,-0.040920594894780615,-0.0
2024-12-22,95163.9296875,99884.5703125,92403.1328125,97218.3203125,312784684159,77.80172883827633,0,-1,-0.02119622186517789,-0.0
2024-12-29,98236.2265625,98956.9140625,91317.1328125,95174.0546875,257932448372,78.02461249573095,0,-1,0.032284258175222735,0.0
2025-01-05,94566.59375,102712.484375,91220.84375,98233.90625,338607134725,78.19813108658718,0,-1,-0.03735518902657875,-0.0
2025-01-12,104408.0703125,105884.2265625,89260.1015625,94565.7265625,381878138856,81.07055817772118,0,-1,0.1040692719515448,0.0
2025-01-19,104714.6484375,109114.8828125,99471.359375,104411.2890625,526063407365,79.5727757172298,0,-1,0.002936345093654147,0.0
2025-01-26,100655.90625,106418.765625,97795.9375,104713.2109375,321569193348,76.21155092372499,0,-1,-0.03876002305372306,-0.0
2025-02-02,96482.453125,102514.171875,91242.890625,100661.5390625,424112044851,70.57864158488661,0,0,-0.04146257562506428,-0.0
2025-02-09,97580.3515625,98819.46875,94101.203125,96481.3125,241533627418,67.42761288849664,0,0,0.011379255003783895,0.0
2025-02-16,96635.609375,97725.59375,93388.8359375,97580.4921875,110189899430,56.48645335703749,0,0,-0.009681684605275187,-0.0
